ROW, FILEPATH, STATUS, SLURM_ARRAY_TASK_ID
6539, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10916/SS.10916_SS.16878.h5, FAILED, 65
12033, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09309/SS.09309_SS.10222.h5, FAILED, 120
11033, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15576/SS.15576_SS.18308.h5, FAILED, 110
744, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04973/SS.04973_SS.17016.h5, FAILED, 7
12533, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03761/SS.03761_SS.09220.h5, FAILED, 125
3039, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10737/SS.10737_SS.15678.h5, FAILED, 30
2839, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10857/SS.10857_SS.16878.h5, FAILED, 28
13233, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15907/SS.15907_SS.17534.h5, FAILED, 132
9835, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10188/SS.10188_SS.15248.h5, FAILED, 98
11532, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10275/SS.10275_SS.14578.h5, FAILED, 115
8637, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10778/SS.10778_SS.18462.h5, FAILED, 86
242, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15636/SS.15636_SS.16970.h5, FAILED, 2
6731, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09220/SS.09220_SS.15367.h5, FAILED, 67
1939, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14768/SS.14768_SS.16203.h5, FAILED, 19
544, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10330/SS.10330_SS.17853.h5, FAILED, 5
20626, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05283/SS.05283_SS.09629.h5, FAILED, 206
2639, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09574/SS.09574_SS.17930.h5, FAILED, 26
17730, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14605/SS.14605_SS.14837.h5, FAILED, 177
15225, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05338/SS.05338_SS.10177.h5, FAILED, 152
13733, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09275/SS.09275_SS.10893.h5, FAILED, 137
16232, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16878/SS.16878_SS.19267.h5, FAILED, 162
1539, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.06585/SS.06585_SS.10830.h5, FAILED, 15
16624, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05322/SS.05322_SS.18011.h5, FAILED, 166
5637, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14976/SS.14976_SS.17455.h5, FAILED, 56
3739, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10753/SS.10753_SS.15753.h5, FAILED, 37
18525, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10406/SS.10406_SS.10753.h5, FAILED, 185
944, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05441/SS.05441_SS.10591.h5, FAILED, 9
20024, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04275/SS.04275_SS.15678.h5, FAILED, 200
17425, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10485/SS.10485_SS.15157.h5, FAILED, 174
8935, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15255/SS.15255_SS.17442.h5, FAILED, 89
12733, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04909/SS.04909_SS.15604.h5, FAILED, 127
3943, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10763/SS.10763_SS.17878.h5, FAILED, 39
3339, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10358/SS.10358_SS.14764.h5, FAILED, 33
9528, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09769/SS.09769_SS.14976.h5, FAILED, 95
20125, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14625/SS.14625_SS.16598.h5, FAILED, 201
4944, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09806/SS.09806_SS.17455.h5, FAILED, 49
5144, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09304/SS.09304_SS.17878.h5, FAILED, 51
18431, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10406/SS.10406_SS.17930.h5, FAILED, 184
18331, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10278/SS.10278_SS.17929.h5, FAILED, 183
144, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07499/SS.07499_SS.09220.h5, FAILED, 1
12633, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03761/SS.03761_SS.09548.h5, FAILED, 126
13633, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09275/SS.09275_SS.09629.h5, FAILED, 136
17930, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09228/SS.09228_SS.14479.h5, FAILED, 179
19821, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10820/SS.10820_SS.18539.h5, FAILED, 198
344, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10706/SS.10706_SS.15007.h5, FAILED, 3
19728, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10893/SS.10893_SS.17878.h5, FAILED, 197
15125, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10524/SS.10524_SS.17227.h5, FAILED, 151
2239, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09529/SS.09529_SS.15248.h5, FAILED, 22
2939, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10737/SS.10737_SS.18365.h5, FAILED, 29
12833, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04909/SS.04909_SS.15367.h5, FAILED, 128
5733, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10586/SS.10586_SS.19744.h5, FAILED, 57
11933, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09309/SS.09309_SS.10386.h5, FAILED, 119
11233, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10740/SS.10740_SS.14938.h5, FAILED, 112
2439, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05179/SS.05179_SS.10277.h5, FAILED, 24
12232, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09218/SS.09218_SS.17544.h5, FAILED, 122
1243, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09268/SS.09268_SS.14837.h5, FAILED, 12
21029, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04548/SS.04548_SS.17952.h5, FAILED, 210
2339, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05179/SS.05179_SS.19267.h5, FAILED, 23
6133, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14461/SS.14461_SS.15576.h5, FAILED, 61
3239, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09629/SS.09629_SS.10901.h5, FAILED, 32
10532, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14537/SS.14537_SS.18739.h5, FAILED, 105
17232, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10495/SS.10495_SS.16507.h5, FAILED, 172
12132, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10813/SS.10813_SS.10935.h5, FAILED, 121
13533, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10277/SS.10277_SS.18411.h5, FAILED, 135
1343, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14753/SS.14753_SS.18011.h5, FAILED, 13
16132, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10215/SS.10215_SS.15007.h5, FAILED, 161
4737, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15869/SS.15869_SS.16814.h5, FAILED, 47
4043, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10763/SS.10763_SS.18843.h5, FAILED, 40
9335, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09270/SS.09270_SS.10857.h5, FAILED, 93
1439, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.06585/SS.06585_SS.17940.h5, FAILED, 14
5934, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10221/SS.10221_SS.15636.h5, FAILED, 59
1839, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14972/SS.14972_SS.15907.h5, FAILED, 18
12332, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09218/SS.09218_SS.10358.h5, FAILED, 123
46, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07499/SS.07499_SS.09501.h5, FAILED, 0
16532, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05322/SS.05322_SS.14457.h5, FAILED, 165
4444, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09637/SS.09637_SS.19744.h5, FAILED, 44
16928, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09508/SS.09508_SS.17018.h5, FAILED, 169
17032, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14938/SS.14938_SS.17809.h5, FAILED, 170
15425, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09410/SS.09410_SS.15350.h5, FAILED, 154
13033, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15016/SS.15016_SS.15753.h5, FAILED, 130
3845, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15288/SS.15288_SS.15907.h5, FAILED, 38
8829, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14837/SS.14837_SS.18011.h5, FAILED, 88
12933, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17024/SS.17024_SS.17227.h5, FAILED, 129
12433, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14565/SS.14565_SS.16598.h5, FAILED, 124
5244, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14648/SS.14648_SS.17521.h5, FAILED, 52
20526, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16870/SS.16870_SS.18365.h5, FAILED, 205
9235, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17724/SS.17724_SS.18843.h5, FAILED, 92
6437, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17534/SS.17534_SS.18940.h5, FAILED, 64
6840, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10759/SS.10759_SS.15016.h5, FAILED, 68
11133, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10913/SS.10913_SS.16507.h5, FAILED, 111
8529, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17016/SS.17016_SS.17853.h5, FAILED, 85
7935, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10798/SS.10798_SS.18462.h5, FAILED, 79
1639, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14764/SS.14764_SS.18340.h5, FAILED, 16
11632, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10275/SS.10275_SS.10705.h5, FAILED, 116
11732, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15672/SS.15672_SS.18462.h5, FAILED, 117
10329, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.08936/SS.08936_SS.10898.h5, FAILED, 103
7837, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.08825/SS.08825_SS.09501.h5, FAILED, 78
4143, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03659/SS.03659_SS.16793.h5, FAILED, 41
9727, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15367/SS.15367_SS.15576.h5, FAILED, 97
18130, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10202/SS.10202_SS.10740.h5, FAILED, 181
6337, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10591/SS.10591_SS.17544.h5, FAILED, 63
20424, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10841/SS.10841_SS.14712.h5, FAILED, 204
13833, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10399/SS.10399_SS.15016.h5, FAILED, 138
6932, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05230/SS.05230_SS.15636.h5, FAILED, 69
16430, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10845/SS.10845_SS.17858.h5, FAILED, 164
18931, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09654/SS.09654_SS.18011.h5, FAILED, 189
14733, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10222/SS.10222_SS.10857.h5, FAILED, 147
17529, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10485/SS.10485_SS.16793.h5, FAILED, 175
14533, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17930/SS.17930_SS.18531.h5, FAILED, 145
1143, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09268/SS.09268_SS.10197.h5, FAILED, 11
17128, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10891/SS.10891_SS.17853.h5, FAILED, 171
14933, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10817/SS.10817_SS.16507.h5, FAILED, 149
18024, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09228/SS.09228_SS.10190.h5, FAILED, 180
3639, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.17724.h5, FAILED, 36
8438, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16793/SS.16793_SS.16878.h5, FAILED, 84
1040, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05441/SS.05441_SS.15350.h5, FAILED, 10
19921, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04275/SS.04275_SS.10222.h5, FAILED, 199
21229, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05038/SS.05038_SS.10813.h5, FAILED, 212
19424, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10386/SS.10386_SS.15753.h5, FAILED, 194
15033, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10524/SS.10524_SS.17877.h5, FAILED, 150
8729, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16970/SS.16970_SS.17534.h5, FAILED, 87
14633, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10705/SS.10705_SS.10778.h5, FAILED, 146
6233, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10691/SS.10691_SS.17016.h5, FAILED, 62
4543, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10368/SS.10368_SS.14537.h5, FAILED, 45
7439, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17455/SS.17455_SS.19744.h5, FAILED, 74
16332, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15427/SS.15427_SS.20193.h5, FAILED, 163
18831, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09654/SS.09654_SS.19744.h5, FAILED, 188
14833, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10222/SS.10222_SS.10277.h5, FAILED, 148
444, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10706/SS.10706_SS.17809.h5, FAILED, 4
17632, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15007/SS.15007_SS.15427.h5, FAILED, 176
20328, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10359/SS.10359_SS.15672.h5, FAILED, 203
10632, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17227/SS.17227_SS.17853.h5, FAILED, 106
11833, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10830/SS.10830_SS.19267.h5, FAILED, 118
19123, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10454/SS.10454_SS.10898.h5, FAILED, 191
15532, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09410/SS.09410_SS.17875.h5, FAILED, 155
20824, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10899/SS.10899_SS.18340.h5, FAILED, 208
7133, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14479/SS.14479_SS.17877.h5, FAILED, 71
15828, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10898/SS.10898_SS.15678.h5, FAILED, 158
5837, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16598/SS.16598_SS.17130.h5, FAILED, 58
5045, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09304/SS.09304_SS.15157.h5, FAILED, 50
7035, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05230/SS.05230_SS.09914.h5, FAILED, 70
20228, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10359/SS.10359_SS.16684.h5, FAILED, 202
15928, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10190/SS.10190_SS.18539.h5, FAILED, 159
4345, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17521/SS.17521_SS.18042.h5, FAILED, 43
17329, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10495/SS.10495_SS.10778.h5, FAILED, 173
20724, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05283/SS.05283_SS.10721.h5, FAILED, 207
16733, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10252/SS.10252_SS.18839.h5, FAILED, 167
17831, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15157/SS.15157_SS.17455.h5, FAILED, 178
11434, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15248/SS.15248_SS.15367.h5, FAILED, 114
7332, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10373/SS.10373_SS.19744.h5, FAILED, 73
21124, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05038/SS.05038_SS.17875.h5, FAILED, 211
6634, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09220/SS.09220_SS.09548.h5, FAILED, 66
9925, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04916/SS.04916_SS.14479.h5, FAILED, 99
15325, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05338/SS.05338_SS.18157.h5, FAILED, 153
10125, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.18531/SS.18531_SS.19267.h5, FAILED, 101
19022, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10867/SS.10867_SS.17024.h5, FAILED, 190
8029, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15753/SS.15753_SS.17542.h5, FAILED, 80
9627, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16707/SS.16707_SS.18157.h5, FAILED, 96
16833, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10252/SS.10252_SS.16694.h5, FAILED, 168
15733, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10205/SS.10205_SS.18411.h5, FAILED, 157
5545, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14457/SS.14457_SS.18352.h5, FAILED, 55
645, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10330/SS.10330_SS.10454.h5, FAILED, 6
14133, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17130/SS.17130_SS.18011.h5, FAILED, 141
14232, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09914/SS.09914_SS.15016.h5, FAILED, 142
3539, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.16814.h5, FAILED, 35
13933, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10399/SS.10399_SS.10705.h5, FAILED, 139
18230, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10202/SS.10202_SS.10215.h5, FAILED, 182
10934, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09501/SS.09501_SS.10485.h5, FAILED, 109
14432, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10922/SS.10922_SS.19744.h5, FAILED, 144
4243, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03659/SS.03659_SS.10177.h5, FAILED, 42
4845, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09806/SS.09806_SS.10197.h5, FAILED, 48
4645, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10368/SS.10368_SS.15576.h5, FAILED, 46
13334, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10177/SS.10177_SS.10922.h5, FAILED, 133
1739, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10505/SS.10505_SS.20193.h5, FAILED, 17
7531, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15678/SS.15678_SS.15869.h5, FAILED, 75
6041, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.18011/SS.18011_SS.18539.h5, FAILED, 60
