ROW, FILEPATH, SLURM_ARRAY_TASK_ID
13261, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15907/SS.15907_SS.16870.h5, 132
12763, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04909/SS.04909_SS.10205.h5, 127
6659, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09220/SS.09220_SS.14411.h5, 66
6759, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09220/SS.09220_SS.16694.h5, 67
4647, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10368/SS.10368_SS.15249.h5, 46
9839, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10188/SS.10188_SS.17853.h5, 98
2946, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10737/SS.10737_SS.10813.h5, 29
13463, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10177/SS.10177_SS.10830.h5, 134
20767, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10899/SS.10899_SS.15604.h5, 207
6145, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14461/SS.14461_SS.17853.h5, 61
467, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16507/SS.16507_SS.17724.h5, 4
3346, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10358/SS.10358_SS.17877.h5, 33
2647, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09574/SS.09574_SS.10737.h5, 26
13964, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10399/SS.10399_SS.14712.h5, 139
9938, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04916/SS.04916_SS.10277.h5, 99
1246, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09268/SS.09268_SS.15753.h5, 12
7161, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14479/SS.14479_SS.15678.h5, 71
2546, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09574/SS.09574_SS.17683.h5, 25
14862, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.18042/SS.18042_SS.20193.h5, 148
17753, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14605/SS.14605_SS.15427.h5, 177
20866, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04548/SS.04548_SS.10524.h5, 208
19644, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10872/SS.10872_SS.10913.h5, 196
8939, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15255/SS.15255_SS.17875.h5, 89
17855, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15157/SS.15157_SS.17613.h5, 178
6247, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10691/SS.10691_SS.18596.h5, 62
3147, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14599/SS.14599_SS.17940.h5, 31
4047, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.03659/SS.03659_SS.08825.h5, 40
10766, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10230/SS.10230_SS.19267.h5, 107
4347, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17521/SS.17521_SS.17683.h5, 43
6560, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10916/SS.10916_SS.16006.h5, 65
1047, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05441/SS.05441_SS.17018.h5, 10
16455, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10845/SS.10845_SS.18739.h5, 164
2048, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15729/SS.15729_SS.17683.h5, 20
468, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16507/SS.16507_SS.17456.h5, 4
12166, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10813/SS.10813_SS.14411.h5, 121
16060, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10190/SS.10190_SS.17878.h5, 160
13564, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10277/SS.10277_SS.10421.h5, 135
4748, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14578/SS.14578_SS.18940.h5, 47
548, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10330/SS.10330_SS.17544.h5, 5
15463, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09410/SS.09410_SS.09515.h5, 154
1947, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14768/SS.14768_SS.14972.h5, 19
7763, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.08825/SS.08825_SS.10190.h5, 77
13666, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09275/SS.09275_SS.10705.h5, 136
10466, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.08936/SS.08936_SS.10330.h5, 104
20968, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04548/SS.04548_SS.10901.h5, 209
19246, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10197/SS.10197_SS.15248.h5, 192
9339, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09270/SS.09270_SS.15248.h5, 93
20345, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10359/SS.10359_SS.10740.h5, 203
13465, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10177/SS.10177_SS.10893.h5, 134
6248, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10691/SS.10691_SS.14565.h5, 62
13767, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09275/SS.09275_SS.09309.h5, 137
18268, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10278/SS.10278_SS.17273.h5, 182
11864, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10830/SS.10830_SS.15753.h5, 118
10664, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10230/SS.10230_SS.15350.h5, 106
14767, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10222/SS.10222_SS.10386.h5, 147
3546, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.07111/SS.07111_SS.10935.h5, 35
13365, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10177/SS.10177_SS.18011.h5, 133
7064, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05230/SS.05230_SS.09309.h5, 70
2049, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15729/SS.15729_SS.17442.h5, 20
13866, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10399/SS.10399_SS.14461.h5, 138
20868, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04548/SS.04548_SS.05441.h5, 208
15163, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15249/SS.15249_SS.17877.h5, 151
9540, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09769/SS.09769_SS.17929.h5, 95
2948, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10737/SS.10737_SS.14565.h5, 29
5647, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14976/SS.14976_SS.17455.h5, 56
2248, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09529/SS.09529_SS.10737.h5, 22
549, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10330/SS.10330_SS.14457.h5, 5
12468, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14565/SS.14565_SS.17215.h5, 124
11366, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14712/SS.14712_SS.18539.h5, 113
18370, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10278/SS.10278_SS.10399.h5, 183
10467, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.08936/SS.08936_SS.16598.h5, 104
16162, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10215/SS.10215_SS.20247.h5, 161
10768, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10230/SS.10230_SS.17024.h5, 107
1548, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.06585/SS.06585_SS.17373.h5, 15
17055, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14938/SS.14938_SS.18463.h5, 170
21168, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05038/SS.05038_SS.10373.h5, 211
11968, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09309/SS.09309_SS.10899.h5, 119
18748, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09515/SS.09515_SS.10691.h5, 187
8240, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10901/SS.10901_SS.15753.h5, 82
13566, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10277/SS.10277_SS.14461.h5, 135
12168, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10813/SS.10813_SS.10857.h5, 121
7065, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05230/SS.05230_SS.14976.h5, 70
8141, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10721/SS.10721_SS.16507.h5, 81
16655, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05322/SS.05322_SS.17215.h5, 166
4249, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.03659/SS.03659_SS.17878.h5, 42
15865, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10898/SS.10898_SS.17024.h5, 158
19743, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10893/SS.10893_SS.18308.h5, 197
7164, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14479/SS.14479_SS.18011.h5, 71
8040, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10721/SS.10721_SS.10898.h5, 80
12469, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14565/SS.14565_SS.17534.h5, 124
18371, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10278/SS.10278_SS.16598.h5, 183
4349, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17521/SS.17521_SS.18352.h5, 43
10468, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.08936/SS.08936_SS.10421.h5, 104
20970, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04548/SS.04548_SS.09548.h5, 209
15660, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10205/SS.10205_SS.10776.h5, 156
21169, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05038/SS.05038_SS.09275.h5, 211
2949, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10737/SS.10737_SS.17215.h5, 29
9741, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10188/SS.10188_SS.16793.h5, 97
12068, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10813/SS.10813_SS.17223.h5, 120
17556, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10485/SS.10485_SS.17542.h5, 175
11067, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10913/SS.10913_SS.14764.h5, 110
550, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10330/SS.10330_SS.17024.h5, 5
10869, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09501/SS.09501_SS.10358.h5, 108
5450, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09548/SS.09548_SS.10901.h5, 54
11569, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10275/SS.10275_SS.15350.h5, 115
4750, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14578/SS.14578_SS.16203.h5, 47
14466, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10922/SS.10922_SS.16814.h5, 144
5849, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16598/SS.16598_SS.17544.h5, 58
5950, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10221/SS.10221_SS.16980.h5, 59
4850, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09806/SS.09806_SS.17018.h5, 48
15866, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10898/SS.10898_SS.18531.h5, 158
170, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.07499/SS.07499_SS.17018.h5, 1
14168, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09914/SS.09914_SS.10386.h5, 141
8442, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16793/SS.16793_SS.17878.h5, 84
21271, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17442/SS.17442_SS.17724.h5, 212
16458, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10845/SS.10845_SS.10857.h5, 164
20971, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04548/SS.04548_SS.10759.h5, 209
13669, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09275/SS.09275_SS.15288.h5, 136
12069, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10813/SS.10813_SS.18365.h5, 120
14268, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09914/SS.09914_SS.17018.h5, 142
9842, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10188/SS.10188_SS.17130.h5, 98
11268, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10740/SS.10740_SS.10922.h5, 112
18271, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10278/SS.10278_SS.17544.h5, 182
13770, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09275/SS.09275_SS.17521.h5, 137
11570, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10275/SS.10275_SS.20193.h5, 115
12768, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04909/SS.04909_SS.14938.h5, 127
9040, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16684/SS.16684_SS.17613.h5, 90
2151, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09529/SS.09529_SS.14976.h5, 21
4350, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17521/SS.17521_SS.18940.h5, 43
4050, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.03659/SS.03659_SS.15753.h5, 40
12568, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.03761/SS.03761_SS.15427.h5, 125
16259, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16878/SS.16878_SS.17456.h5, 162
4550, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10368/SS.10368_SS.16507.h5, 45
5551, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14457/SS.14457_SS.16507.h5, 55
15467, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09410/SS.09410_SS.14972.h5, 154
16657, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05322/SS.05322_SS.17952.h5, 166
5951, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10221/SS.10221_SS.20193.h5, 59
7767, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.08825/SS.08825_SS.16793.h5, 77
18272, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10278/SS.10278_SS.17613.h5, 182
11269, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10740/SS.10740_SS.17929.h5, 112
14670, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10705/SS.10705_SS.18352.h5, 146
11670, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.15672/SS.15672_SS.16684.h5, 116
11971, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09309/SS.09309_SS.09515.h5, 119
5248, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14648/SS.14648_SS.15753.h5, 52
2651, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09574/SS.09574_SS.17215.h5, 26
1250, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17215/SS.17215_SS.17223.h5, 12
473, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16507/SS.16507_SS.18042.h5, 4
16165, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10215/SS.10215_SS.10705.h5, 161
14967, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10817/SS.10817_SS.15678.h5, 149
14771, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10222/SS.10222_SS.10524.h5, 147
12569, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.03761/SS.03761_SS.10899.h5, 125
13569, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10277/SS.10277_SS.10867.h5, 135
14069, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16203/SS.16203_SS.16878.h5, 140
20348, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10359/SS.10359_SS.17723.h5, 203
4449, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09637/SS.09637_SS.10901.h5, 44
18650, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09515/SS.09515_SS.10898.h5, 186
7468, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17273/SS.17273_SS.17723.h5, 74
18471, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10406/SS.10406_SS.15016.h5, 184
15868, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10898/SS.10898_SS.17940.h5, 158
19745, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10893/SS.10893_SS.14461.h5, 197
20248, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10359/SS.10359_SS.17544.h5, 202
951, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05441/SS.05441_SS.17723.h5, 9
14868, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10817/SS.10817_SS.17024.h5, 148
9942, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04916/SS.04916_SS.09637.h5, 99
15067, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10524/SS.10524_SS.10872.h5, 150
852, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04973/SS.04973_SS.10867.h5, 8
20673, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05283/SS.05283_SS.09410.h5, 206
19348, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10197/SS.10197_SS.16490.h5, 193
474, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16507/SS.16507_SS.17534.h5, 4
13772, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09275/SS.09275_SS.17940.h5, 137
15568, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09410/SS.09410_SS.10705.h5, 155
10971, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09501/SS.09501_SS.18940.h5, 109
11070, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10913/SS.10913_SS.18895.h5, 110
5952, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10221/SS.10221_SS.15249.h5, 59
14570, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10705/SS.10705_SS.18531.h5, 145
13470, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10177/SS.10177_SS.10759.h5, 134
2652, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09574/SS.09574_SS.14625.h5, 26
15967, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10190/SS.10190_SS.10485.h5, 159
374, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10706/SS.10706_SS.16814.h5, 3
173, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.07499/SS.07499_SS.09304.h5, 1
7469, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17273/SS.17273_SS.17542.h5, 74
2353, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05179/SS.05179_SS.10705.h5, 23
6451, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.17534/SS.17534_SS.18042.h5, 64
19151, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10454/SS.10454_SS.17544.h5, 191
11371, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14712/SS.14712_SS.17853.h5, 113
11271, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10740/SS.10740_SS.10753.h5, 112
475, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16507/SS.16507_SS.16878.h5, 4
11772, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10830/SS.10830_SS.15907.h5, 117
10873, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09501/SS.09501_SS.17534.h5, 108
2753, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10857/SS.10857_SS.14605.h5, 27
6052, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.18011/SS.18011_SS.18308.h5, 60
3152, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14599/SS.14599_SS.17892.h5, 31
14773, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10222/SS.10222_SS.10891.h5, 147
20249, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10359/SS.10359_SS.16598.h5, 202
6969, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.05230/SS.05230_SS.17223.h5, 69
3053, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10737/SS.10737_SS.18940.h5, 30
19349, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10197/SS.10197_SS.16707.h5, 193
9844, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10188/SS.10188_SS.17929.h5, 98
14071, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16203/SS.16203_SS.17024.h5, 140
10375, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.08936/SS.08936_SS.09304.h5, 103
20874, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04548/SS.04548_SS.08825.h5, 208
5553, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.14457/SS.14457_SS.18042.h5, 55
17461, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10485/SS.10485_SS.10872.h5, 174
8043, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10721/SS.10721_SS.18352.h5, 80
5751, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.10586/SS.10586_SS.20247.h5, 57
12869, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.04909/SS.04909_SS.10916.h5, 128
9644, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.16707/SS.16707_SS.18596.h5, 96
18752, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_phase_only_rma/SS.09515/SS.09515_SS.17521.h5, 187
