,names,starttime,endtime
8868,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10721..DPZ.453010721.2023.10.09.00.00.00.000.Z.miniseed,1696809600.0,1696896000.0
8869,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10922..DPN.453010922.2023.10.19.00.00.00.000.N.miniseed,1697673600.0,1697760000.0
8870,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17456..DPN.453017456.2023.10.08.00.00.00.000.N.miniseed,1696723200.0,1696809600.0
8871,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17929..DPN.453017929.2023.10.14.00.00.00.000.N.miniseed,1697241600.0,1697328000.0
8872,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14764..DPN.453014764.2023.10.17.00.00.00.000.N.miniseed,1697500800.0,1697587200.0
8873,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.04275..DPN.453004275.2023.10.21.00.00.00.000.N.miniseed,1697846400.0,1697932800.0
8874,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10705..DPN.453010705.2023.10.03.00.00.00.000.N.miniseed,1696291200.0,1696377600.0
8875,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10753..DPN.453010753.2023.10.04.00.00.00.000.N.miniseed,1696377600.0,1696464000.0
8876,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14625..DPZ.453014625.2023.10.06.00.00.00.000.Z.miniseed,1696550400.0,1696636800.0
8877,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10197..DPZ.453010197.2023.10.25.00.00.00.000.Z.miniseed,1698192000.0,1698244278.0
8878,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17016..DPN.453017016.2023.10.14.00.00.00.000.N.miniseed,1697241600.0,1697328000.0
8879,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17521..DPE.453017521.2023.10.13.00.00.00.000.E.miniseed,1697155200.0,1697241600.0
8880,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16694..DPZ.453016694.2023.10.09.00.00.00.000.Z.miniseed,1696809600.0,1696896000.0
8881,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15157..DPN.453015157.2023.10.04.00.00.00.000.N.miniseed,1696377600.0,1696464000.0
8882,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10913..DPE.453010913.2023.10.08.00.00.00.000.E.miniseed,1696723200.0,1696809600.0
8883,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10830..DPN.453010830.2023.10.01.00.00.00.000.N.miniseed,1696118400.0,1696204800.0
8884,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10586..DPZ.453010586.2023.10.25.00.00.00.000.Z.miniseed,1698192000.0,1698278400.0
8885,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16598..DPN.453016598.2023.10.03.00.00.00.000.N.miniseed,1696291200.0,1696377600.0
8886,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09309..DPN.453009309.2023.09.30.00.00.00.000.N.miniseed,1696032000.0,1696118400.0
8887,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09529..DPN.453009529.2023.10.13.00.00.00.000.N.miniseed,1697155200.0,1697241600.0
8888,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15576..DPE.453015576.2023.10.17.00.00.00.000.E.miniseed,1697500800.0,1697587200.0
8889,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.04973..DPN.453004973.2023.09.29.00.00.00.000.N.miniseed,1695945600.0,1696032000.0
8890,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17853..DPE.453017853.2023.10.12.00.00.00.000.E.miniseed,1697068800.0,1697155200.0
8891,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16694..DPZ.453016694.2023.10.15.00.00.00.000.Z.miniseed,1697328000.0,1697414400.0
8892,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.20193..DPN.453020193.2023.10.19.00.00.00.000.N.miniseed,1697673600.0,1697760000.0
8893,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.08825..DPE.453008825.2023.10.23.00.00.00.000.E.miniseed,1698019200.0,1698105600.0
8894,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17273..DPE.453017273.2023.10.22.00.00.00.000.E.miniseed,1697932800.0,1698019200.0
8895,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10763..DPZ.453010763.2023.10.17.00.00.00.000.Z.miniseed,1697500800.0,1697587200.0
8896,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10898..DPZ.453010898.2023.10.12.00.00.00.000.Z.miniseed,1697068800.0,1697155200.0
8897,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10737..DPN.453010737.2023.10.20.00.00.00.000.N.miniseed,1697760000.0,1697846400.0
8898,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15288..DPE.453015288.2023.10.12.00.00.00.000.E.miniseed,1697068800.0,1697155200.0
8899,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10586..DPZ.453010586.2023.10.04.00.00.00.000.Z.miniseed,1696377600.0,1696464000.0
8900,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18042..DPN.453018042.2023.09.28.00.00.00.000.N.miniseed,1695859200.0,1695945600.0
8901,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.19744..DPE.453019744.2023.10.23.00.00.00.000.E.miniseed,1698019200.0,1698105600.0
8902,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10386..DPN.453010386.2023.10.15.00.00.00.000.N.miniseed,1697328000.0,1697414400.0
8903,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10740..DPZ.453010740.2023.10.21.00.00.00.000.Z.miniseed,1697846400.0,1697932800.0
8904,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14578..DPZ.453014578.2023.10.13.00.00.00.000.Z.miniseed,1697155200.0,1697241600.0
8905,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10778..DPZ.453010778.2023.10.04.00.00.00.000.Z.miniseed,1696377600.0,1696464000.0
8906,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10759..DPN.453010759.2023.10.23.00.00.00.000.N.miniseed,1698019200.0,1698105600.0
8907,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15016..DPE.453015016.2023.09.28.00.00.00.000.E.miniseed,1695859200.0,1695945600.0
8908,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14712..DPZ.453014712.2023.09.30.00.00.00.000.Z.miniseed,1696032000.0,1696118400.0
8909,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10898..DPN.453010898.2023.10.07.00.00.00.000.N.miniseed,1696636800.0,1696723200.0
8910,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18940..DPE.453018940.2023.10.08.00.00.00.000.E.miniseed,1696723200.0,1696809600.0
8911,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09548..DPE.453009548.2023.09.30.00.00.00.000.E.miniseed,1696032000.0,1696118400.0
8912,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17273..DPN.453017273.2023.10.20.00.00.00.000.N.miniseed,1697760000.0,1697846400.0
8913,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17940..DPE.453017940.2023.10.08.00.00.00.000.E.miniseed,1696723200.0,1696809600.0
8914,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17613..DPE.453017613.2023.10.02.00.00.00.000.E.miniseed,1696204800.0,1696291200.0
8915,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09515..DPZ.453009515.2023.10.12.00.00.00.000.Z.miniseed,1697068800.0,1697155200.0
8916,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.07111..DPZ.453007111.2023.10.01.00.00.00.000.Z.miniseed,1696118400.0,1696204800.0
8917,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14479..DPN.453014479.2023.10.03.00.00.00.000.N.miniseed,1696291200.0,1696377600.0
8918,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15016..DPN.453015016.2023.10.10.00.00.00.000.N.miniseed,1696896000.0,1696982399.0
8919,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.08825..DPE.453008825.2023.10.13.00.00.00.000.E.miniseed,1697155200.0,1697241600.0
8920,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10591..DPE.453010591.2023.10.07.00.00.00.000.E.miniseed,1696636800.0,1696723200.0
8921,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15350..DPE.453015350.2023.10.17.00.00.00.000.E.miniseed,1697500800.0,1697587200.0
8922,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17456..DPZ.453017456.2023.10.15.00.00.00.000.Z.miniseed,1697328000.0,1697414400.0
8923,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14479..DPE.453014479.2023.10.23.00.00.00.000.E.miniseed,1698019200.0,1698105600.0
8924,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15672..DPN.453015672.2023.10.11.00.00.00.000.N.miniseed,1696982400.0,1697068800.0
8925,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15729..DPZ.453015729.2023.10.22.00.00.00.000.Z.miniseed,1697932800.0,1698019200.0
8926,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.19267..DPN.453019267.2023.09.26.07.19.42.000.N.miniseed,1695712782.0,1695772800.0
8927,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18340..DPN.453018340.2023.10.22.00.00.00.000.N.miniseed,1697932800.0,1698019200.0
8928,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05283..DPE.453005283.2023.10.10.00.00.00.000.E.miniseed,1696896000.0,1696982399.0
8929,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09574..DPZ.453009574.2023.10.24.00.00.00.000.Z.miniseed,1698105600.0,1698192000.0
8930,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17929..DPN.453017929.2023.10.21.00.00.00.000.N.miniseed,1697846400.0,1697932800.0
8931,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15678..DPZ.453015678.2023.09.29.00.00.00.000.Z.miniseed,1695945600.0,1696032000.0
8932,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10278..DPN.453010278.2023.10.16.00.00.00.000.N.miniseed,1697414400.0,1697500800.0
8933,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15157..DPZ.453015157.2023.10.14.00.00.00.000.Z.miniseed,1697241600.0,1697328000.0
8934,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16203..DPE.453016203.2023.09.28.14.46.42.000.E.miniseed,1695912402.0,1695945600.0
8935,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09275..DPZ.453009275.2023.10.16.00.00.00.000.Z.miniseed,1697414400.0,1697500800.0
8936,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10591..DPN.453010591.2023.09.30.00.00.00.000.N.miniseed,1696032000.0,1696118400.0
8937,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10373..DPZ.453010373.2023.10.11.00.00.00.000.Z.miniseed,1696982400.0,1697068800.0
8938,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18739..DPZ.453018739.2023.10.12.00.00.00.000.Z.miniseed,1697068800.0,1697155200.0
8939,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10721..DPE.453010721.2023.10.15.00.00.00.000.E.miniseed,1697328000.0,1697414400.0
8940,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10922..DPE.453010922.2023.10.11.00.00.00.000.E.miniseed,1696982400.0,1697068800.0
8941,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10901..DPE.453010901.2023.10.18.00.00.00.000.E.miniseed,1697587200.0,1697673600.0
8942,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18462..DPE.453018462.2023.10.05.00.00.00.000.E.miniseed,1696464000.0,1696550400.0
8943,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10197..DPN.453010197.2023.10.11.00.00.00.000.N.miniseed,1696982400.0,1697068800.0
8944,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10753..DPN.453010753.2023.10.09.00.00.00.000.N.miniseed,1696809600.0,1696896000.0
8945,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.20193..DPE.453020193.2023.09.29.00.00.00.000.E.miniseed,1695945600.0,1696032000.0
8946,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10230..DPE.453010230.2023.10.08.00.00.00.000.E.miniseed,1696723200.0,1696809600.0
8947,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17542..DPZ.453017542.2023.10.18.00.00.00.000.Z.miniseed,1697587200.0,1697673600.0
8948,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18011..DPE.453018011.2023.10.07.00.00.00.000.E.miniseed,1696636800.0,1696723200.0
8949,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05441..DPN.453005441.2023.10.23.00.00.00.000.N.miniseed,1698019200.0,1698105600.0
8950,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10845..DPE.453010845.2023.10.22.00.00.00.000.E.miniseed,1697932800.0,1698019200.0
8951,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14457..DPZ.453014457.2023.10.05.00.00.00.000.Z.miniseed,1696464000.0,1696550400.0
8952,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10485..DPN.453010485.2023.10.07.00.00.00.000.N.miniseed,1696636800.0,1696723200.0
8953,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17521..DPE.453017521.2023.10.02.00.00.00.000.E.miniseed,1696204800.0,1696291200.0
8954,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18462..DPE.453018462.2023.10.14.00.00.00.000.E.miniseed,1697241600.0,1697328000.0
8955,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09228..DPZ.453009228.2023.10.08.00.00.00.000.Z.miniseed,1696723200.0,1696809600.0
8956,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10278..DPE.453010278.2023.10.05.00.00.00.000.E.miniseed,1696464000.0,1696550400.0
8957,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17853..DPZ.453017853.2023.10.20.00.00.00.000.Z.miniseed,1697760000.0,1697846400.0
8958,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09515..DPE.453009515.2023.10.04.00.00.00.000.E.miniseed,1696377600.0,1696464000.0
8959,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15427..DPE.453015427.2023.10.17.00.00.00.000.E.miniseed,1697500800.0,1697587200.0
8960,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.04916..DPE.453004916.2023.09.29.00.00.00.000.E.miniseed,1695945600.0,1696032000.0
8961,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10922..DPZ.453010922.2023.10.06.00.00.00.000.Z.miniseed,1696550400.0,1696636800.0
8962,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05038..DPN.453005038.2023.10.07.00.00.00.000.N.miniseed,1696636800.0,1696723200.0
8963,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16006..DPZ.453016006.2023.10.15.00.00.00.000.Z.miniseed,1697328000.0,1697414400.0
8964,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14457..DPN.453014457.2023.10.21.00.00.00.000.N.miniseed,1697846400.0,1697932800.0
8965,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15907..DPN.453015907.2023.09.30.00.00.00.000.N.miniseed,1696032000.0,1696118400.0
8966,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09515..DPE.453009515.2023.09.30.00.00.00.000.E.miniseed,1696032000.0,1696118400.0
8967,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14648..DPN.453014648.2023.10.23.00.00.00.000.N.miniseed,1698019200.0,1698105600.0
8968,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10278..DPN.453010278.2023.10.21.00.00.00.000.N.miniseed,1697846400.0,1697932800.0
8969,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10188..DPZ.453010188.2023.10.01.00.00.00.000.Z.miniseed,1696118400.0,1696204800.0
8970,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.03659..DPZ.453003659.2023.09.29.00.00.00.000.Z.miniseed,1695945600.0,1696032000.0
8971,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10275..DPE.453010275.2023.10.16.00.00.00.000.E.miniseed,1697414400.0,1697500800.0
8972,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10399..DPN.453010399.2023.10.13.00.00.00.000.N.miniseed,1697155200.0,1697241600.0
8973,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18463..DPN.453018463.2023.10.03.00.00.00.000.N.miniseed,1696291200.0,1696377600.0
8974,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10330..DPZ.453010330.2023.10.02.00.00.00.000.Z.miniseed,1696204800.0,1696291200.0
8975,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.06585..DPE.453006585.2023.10.11.00.00.00.000.E.miniseed,1696982400.0,1697068800.0
8976,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15678..DPZ.453015678.2023.10.15.00.00.00.000.Z.miniseed,1697328000.0,1697414400.0
8977,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16970..DPE.453016970.2023.10.24.00.00.00.000.E.miniseed,1698105600.0,1698192000.0
8978,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10922..DPZ.453010922.2023.10.04.00.00.00.000.Z.miniseed,1696377600.0,1696464000.0
8979,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16970..DPE.453016970.2023.10.09.00.00.00.000.E.miniseed,1696809600.0,1696896000.0
8980,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10916..DPE.453010916.2023.10.23.00.00.00.000.E.miniseed,1698019200.0,1698105600.0
8981,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17534..DPN.453017534.2023.10.19.00.00.00.000.N.miniseed,1697673600.0,1697760000.0
8982,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10753..DPN.453010753.2023.10.12.00.00.00.000.N.miniseed,1697068800.0,1697155200.0
8983,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16598..DPE.453016598.2023.09.29.00.00.00.000.E.miniseed,1695945600.0,1696032000.0
8984,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15288..DPN.453015288.2023.10.16.00.00.00.000.N.miniseed,1697414400.0,1697500800.0
8985,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17683..DPE.453017683.2023.10.20.00.00.00.000.E.miniseed,1697760000.0,1697846400.0
8986,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05322..DPE.453005322.2023.10.20.00.00.00.000.E.miniseed,1697760000.0,1697846400.0
8987,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09914..DPN.453009914.2023.10.18.00.00.00.000.N.miniseed,1697587200.0,1697673600.0
8988,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10898..DPZ.453010898.2023.10.20.00.00.00.000.Z.miniseed,1697760000.0,1697846400.0
8989,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10454..DPN.453010454.2023.09.26.09.44.02.000.N.miniseed,1695721442.0,1695772800.0
8990,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10202..DPE.453010202.2023.10.10.00.00.00.000.E.miniseed,1696896000.0,1696982399.0
8991,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15157..DPE.453015157.2023.10.17.00.00.00.000.E.miniseed,1697500800.0,1697587200.0
8992,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14599..DPZ.453014599.2023.10.07.00.00.00.000.Z.miniseed,1696636800.0,1696723200.0
8993,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17544..DPZ.453017544.2023.10.03.00.00.00.000.Z.miniseed,1696291200.0,1696377600.0
8994,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10899..DPE.453010899.2023.10.06.00.00.00.000.E.miniseed,1696550400.0,1696636800.0
8995,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10358..DPZ.453010358.2023.10.12.00.00.00.000.Z.miniseed,1697068800.0,1697155200.0
8996,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15672..DPN.453015672.2023.10.19.00.00.00.000.N.miniseed,1697673600.0,1697760000.0
8997,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.04916..DPN.453004916.2023.10.21.00.00.00.000.N.miniseed,1697846400.0,1697932800.0
8998,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17016..DPN.453017016.2023.09.28.14.18.22.000.N.miniseed,1695910702.0,1695945600.0
8999,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16793..DPZ.453016793.2023.10.09.00.00.00.000.Z.miniseed,1696809600.0,1696896000.0
9000,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.16793..DPE.453016793.2023.10.09.00.00.00.000.E.miniseed,1696809600.0,1696896000.0
9001,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10586..DPZ.453010586.2023.10.19.00.00.00.000.Z.miniseed,1697673600.0,1697760000.0
9002,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10495..DPE.453010495.2023.10.24.00.00.00.000.E.miniseed,1698105600.0,1698192000.0
9003,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10841..DPN.453010841.2023.10.17.00.00.00.000.N.miniseed,1697500800.0,1697587200.0
9004,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17544..DPZ.453017544.2023.10.19.00.00.00.000.Z.miniseed,1697673600.0,1697760000.0
9005,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14537..DPZ.453014537.2023.10.23.00.00.00.000.Z.miniseed,1698019200.0,1698105600.0
9006,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18308..DPE.453018308.2023.09.30.00.00.00.000.E.miniseed,1696032000.0,1696118400.0
9007,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10524..DPZ.453010524.2023.10.14.00.00.00.000.Z.miniseed,1697241600.0,1697328000.0
9008,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17859..DPE.453017859.2023.10.26.00.00.00.000.E.miniseed,1698278400.0,1698364800.0
9009,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10740..DPE.453010740.2023.10.17.00.00.00.000.E.miniseed,1697500800.0,1697587200.0
9010,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15016..DPE.453015016.2023.10.23.00.00.00.000.E.miniseed,1698019200.0,1698105600.0
9011,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.07111..DPZ.453007111.2023.10.02.00.00.00.000.Z.miniseed,1696204800.0,1696291200.0
9012,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17683..DPZ.453017683.2023.10.05.00.00.00.000.Z.miniseed,1696464000.0,1696550400.0
9013,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18011..DPN.453018011.2023.10.23.00.00.00.000.N.miniseed,1698019200.0,1698105600.0
9014,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.14976..DPN.453014976.2023.10.10.00.00.00.000.N.miniseed,1696896000.0,1696982399.0
9015,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15678..DPZ.453015678.2023.10.13.00.00.00.000.Z.miniseed,1697155200.0,1697241600.0
9016,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.08825..DPN.453008825.2023.10.23.00.00.00.000.N.miniseed,1698019200.0,1698105600.0
9017,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.09268..DPZ.453009268.2023.10.12.00.00.00.000.Z.miniseed,1697068800.0,1697155200.0
9018,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17877..DPN.453017877.2023.10.03.00.00.00.000.N.miniseed,1696291200.0,1696377600.0
9019,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.05441..DPN.453005441.2023.10.25.00.00.00.000.N.miniseed,1698192000.0,1698278400.0
9020,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.15576..DPZ.453015576.2023.10.10.00.00.00.000.Z.miniseed,1696896000.0,1696982399.0
9021,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10898..DPN.453010898.2023.10.13.00.00.00.000.N.miniseed,1697155200.0,1697241600.0
9022,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10277..DPN.453010277.2023.10.15.00.00.00.000.N.miniseed,1697328000.0,1697414400.0
9023,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10901..DPE.453010901.2023.10.10.00.00.00.000.E.miniseed,1696896000.0,1696982399.0
9024,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10820..DPZ.453010820.2023.10.09.00.00.00.000.Z.miniseed,1696809600.0,1696896000.0
9025,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.18042..DPZ.453018042.2023.10.03.00.00.00.000.Z.miniseed,1696291200.0,1696377600.0
9026,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10721..DPE.453010721.2023.10.04.00.00.00.000.E.miniseed,1696377600.0,1696464000.0
9027,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.10505..DPN.453010505.2023.10.22.00.00.00.000.N.miniseed,1697932800.0,1698019200.0
9028,/srv/beegfs/scratch/shares/cdff/DPM/miniseed_corrected/SS.17892..DPE.453017892.2023.09.29.00.00.00.000.E.miniseed,1695945600.0,1696032000.0
